"id","sentiment"
"2797_8",0.573164
"7613_2",0.546745
"11624_4",0.496143
"4847_10",0.651345
"10684_7",0.510169
"6312_1",0.460147
"4925_3",0.439484
"4125_1",0.399082
"2394_10",0.60978
"12105_10",0.557384
"7812_1",0.493487
"1061_8",0.567794
"9343_3",0.513544
"7696_10",0.59498
"9355_10",0.591675
"782_9",0.581812
"9882_10",0.628797
"10642_10",0.507425
"7410_2",0.423846
"9591_4",0.467037
"11902_3",0.505647
"3495_7",0.432351
"6733_1",0.395567
"4552_1",0.408046
"6722_1",0.413914
"188_10",0.564677
"5099_10",0.54812
"10313_1",0.397571
"6756_9",0.541467
"6622_2",0.426206
"4807_10",0.550682
"7173_3",0.513855
"11321_8",0.537733
"7909_9",0.522298
"8012_7",0.445844
"8615_4",0.416538
"8117_10",0.571505
"1892_10",0.443748
"4617_1",0.436948
"1893_8",0.542404
"5435_1",0.420656
"162_3",0.438231
"6516_10",0.548725
"11588_7",0.531425
"2006_1",0.405036
"1594_4",0.490103
"1472_1",0.40441
"3647_1",0.477328
"174_7",0.490972
"5539_7",0.468917
"3384_10",0.584721
"3811_4",0.474643
"4079_8",0.575118
"1179_7",0.527242
"3069_9",0.534584
"3769_8",0.515584
"9247_10",0.550567
"10434_1",0.404769
"1147_10",0.564427
"5344_7",0.509151
"8073_10",0.575257
"7833_3",0.40762
"8370_1",0.484441
"9007_8",0.465438
"6624_7",0.50793
"6683_3",0.484223
"12275_7",0.530498
"11927_8",0.518432
"1560_10",0.560827
"1325_9",0.5581
"3548_8",0.519464
"607_1",0.440631
"6702_7",0.507861
"5702_3",0.458
"11345_8",0.587876
"3428_4",0.524125
"7209_9",0.54863
"8425_8",0.554884
"3087_1",0.480502
"1119_8",0.517548
"5715_3",0.522199
"8645_1",0.459829
"2149_3",0.419797
"10403_10",0.48545
"5628_1",0.452737
"5570_10",0.580855
"1613_3",0.4568
"1454_4",0.554248
"5094_3",0.44552
"7982_1",0.46566
"6894_2",0.452356
"6554_1",0.449344
"4721_3",0.440513
"6904_4",0.466903
"893_8",0.583448
"4605_4",0.504693
"11516_7",0.537698
"11718_7",0.571604
"5956_1",0.44961
"7455_9",0.556584
"6396_4",0.616724
"1223_8",0.506357
"8556_1",0.479837
"6108_8",0.542184
"11690_1",0.38463
"3778_9",0.536267
"3627_4",0.502318
"8256_4",0.481469
"533_1",0.41708
"5235_4",0.465171
"621_2",0.488205
"5365_1",0.486079
"8180_3",0.463306
"7396_7",0.448918
"9776_10",0.556047
"8175_10",0.552156
"3128_1",0.48868
"4606_1",0.486197
"6158_2",0.472403
"3281_10",0.466632
"4723_4",0.415538
"11994_3",0.525856
"7701_1",0.381185
"103_3",0.491261
"8908_10",0.571245
"8876_1",0.402146
"7519_9",0.530215
"12456_8",0.526712
"9514_8",0.496441
"8680_8",0.504748
"12402_10",0.541865
"362_2",0.414859
"9825_7",0.528068
"2913_3",0.505205
"7164_8",0.557242
"11177_7",0.513014
"5707_10",0.618899
"8103_10",0.550013
"6289_1",0.347158
"11754_1",0.495524
"11640_10",0.569756
"9933_7",0.521382
"185_10",0.57901
"242_10",0.603326
"9369_8",0.526747
"7453_10",0.523151
"7514_7",0.449924
"10860_2",0.455728
"8663_8",0.506119
"9108_1",0.460815
"7941_1",0.493854
"10116_1",0.404161
"9841_4",0.512209
"4512_9",0.507995
"4853_2",0.465634
"2664_4",0.583874
"9966_10",0.615161
"5167_2",0.429743
"3894_2",0.467115
"3929_8",0.520743
"7165_10",0.524069
"5451_8",0.486678
"2947_4",0.54539
"4611_10",0.54651
"5807_1",0.46124
"9464_8",0.506901
"3124_10",0.555894
"2705_4",0.50937
"12187_8",0.592669
"12319_10",0.572646
"9874_3",0.482036
"3406_4",0.482315
"2327_10",0.573974
"605_10",0.562663
"8080_4",0.484971
"3074_10",0.536325
"2499_3",0.482872
"1013_1",0.499939
"11535_1",0.424044
"4118_7",0.53342
"10492_8",0.557955
"2129_4",0.483333
"9814_10",0.52133
"10671_9",0.496567
"5980_10",0.611378
"2755_2",0.493816
"5461_2",0.518375
"11979_1",0.457059
"8810_1",0.433717
"852_7",0.507876
"10961_4",0.432168
"7436_4",0.491345
"11281_3",0.513403
"4208_3",0.43186
"8213_10",0.530201
"9851_2",0.422249
"4713_7",0.543092
"9528_1",0.529486
"3595_10",0.592265
"5785_3",0.472192
"10370_3",0.422166
"1980_3",0.491909
"8800_4",0.514284
"4437_3",0.475963
"28_3",0.534055
"12171_1",0.503951
"9359_3",0.489117
"3831_9",0.588327
"10962_7",0.584723
"1500_9",0.58034
"11470_10",0.501103
"11843_3",0.475875
"11200_4",0.526828
"1067_1",0.409894
"3333_1",0.423807
"4487_4",0.542957
"6428_1",0.451075
"575_7",0.416298
"10904_9",0.519646
"11821_2",0.497895
"11605_1",0.479938
"1111_7",0.549291
"10295_1",0.495818
"1146_4",0.414351
"2405_9",0.485096
"11081_10",0.494108
"2201_10",0.566976
"4844_1",0.455187
"11007_8",0.566936
"6535_7",0.527741
"2653_4",0.453257
"8245_10",0.559289
"9951_8",0.549743
"6133_8",0.460283
"10006_2",0.434897
"7350_1",0.465061
"4509_9",0.573418
"948_1",0.38203
"3987_1",0.482705
"2947_10",0.511845
"6041_3",0.450844
"2946_1",0.410741
"11967_4",0.385414
"1185_10",0.598837
"10323_2",0.471858
"11706_2",0.384299
"3663_1",0.426987
"5602_10",0.596725
"4870_10",0.547877
"1994_1",0.468974
"10807_7",0.587792
"6871_3",0.536461
"1175_2",0.467224
"10919_7",0.520733
"8127_10",0.520418
"12497_4",0.489398
"3274_1",0.428334
"2568_3",0.443952
"840_2",0.46499
"5626_10",0.583793
"7561_10",0.608758
"4600_3",0.451083
"3324_9",0.512914
"8899_7",0.561107
"5592_8",0.538407
"12483_4",0.474178
"7874_1",0.388564
"5878_10",0.560527
"4303_9",0.537995
"9421_1",0.454354
"10269_4",0.504208
"10615_2",0.441028
"2634_10",0.549294
"7522_1",0.455397
"9289_10",0.527081
"4636_10",0.583032
"1241_7",0.513685
"9458_9",0.517318
"11690_10",0.558969
"7176_4",0.49138
"6212_10",0.536598
"6319_1",0.444776
"5229_3",0.49894
"466_9",0.571989
"8693_2",0.461965
"2952_10",0.568241
"1128_1",0.434502
"3975_10",0.515958
"11365_10",0.518379
"2074_9",0.538335
"9768_10",0.563133
"4895_1",0.440156
"5726_10",0.534814
"9993_10",0.592098
"11319_2",0.506608
"10561_2",0.505651
"5455_8",0.550562
"10684_3",0.485187
"3652_3",0.55179
"7825_1",0.440887
"8806_1",0.435596
"275_10",0.51059
"2246_1",0.46606
"11968_2",0.455006
"2528_1",0.494141
"8491_8",0.5474
"13_1",0.528221
"4530_8",0.526518
"5207_3",0.439579
"11648_10",0.529716
"8260_1",0.464817
"10730_10",0.541074
"10402_3",0.508499
"8077_1",0.402676
"8598_8",0.541761
"2809_3",0.466765
"12490_10",0.598753
"1447_9",0.584361
"1605_3",0.480755
"2311_4",0.402717
"3235_9",0.542408
"5725_10",0.539928
"9025_10",0.53254
"6049_9",0.529436
"4803_10",0.561362
"191_9",0.550433
"420_3",0.473209
"5238_2",0.340313
"1280_9",0.548235
"9408_4",0.489911
"819_1",0.300323
"1656_4",0.487396
"9964_3",0.487069
"10404_4",0.488498
"12369_10",0.528854
"6423_1",0.410816
"9942_8",0.487903
"1519_1",0.454044
"100_10",0.531501
"3216_10",0.576001
"3909_10",0.47655
"5034_7",0.515327
"14_8",0.574128
"5891_3",0.47544
"8496_10",0.603362
"7429_1",0.424176
"9457_1",0.457141
"9602_8",0.51356
"4198_1",0.428006
"154_2",0.425243
"5070_2",0.450185
"4207_8",0.540882
"7758_8",0.541378
"4439_9",0.574336
"12042_1",0.405806
"7244_1",0.375191
"6854_1",0.262032
"11932_10",0.521648
"4151_10",0.528971
"7265_1",0.514745
"10272_7",0.569741
"4256_4",0.494301
"1225_7",0.501062
"956_10",0.532609
"6389_2",0.496554
"1365_4",0.470133
"4752_7",0.512089
"276_10",0.561615
"8766_9",0.533706
"11225_10",0.553643
"6920_1",0.361689
"11536_1",0.422777
"1923_9",0.552126
"11460_10",0.489298
"10054_7",0.547367
"10845_1",0.375425
"10231_4",0.504439
"9430_8",0.546134
"3226_2",0.403613
"4298_3",0.51233
"10635_4",0.508676
"10567_4",0.44999
"5460_10",0.592838
"7310_7",0.542913
"10330_2",0.390583
"5151_9",0.52918
"11_3",0.588292
"1448_8",0.511447
"10130_8",0.540729
"2199_3",0.441656
"1761_10",0.591044
"2782_1",0.425205
"7618_10",0.508239
"85_10",0.544109
"5730_3",0.491418
"3641_1",0.478675
"8190_9",0.604374
"9533_10",0.599186
"9508_1",0.489746
"237_8",0.59427
"3981_7",0.506553
"7194_9",0.513129
"10584_8",0.450369
"248_2",0.38559
"8358_4",0.457272
"1218_1",0.397509
"4191_10",0.491534
"3090_8",0.552425
"11923_2",0.499362
"1640_8",0.528753
"9972_3",0.484418
"11818_4",0.486775
"4350_10",0.555875
"877_10",0.48468
"10017_8",0.498628
"7975_10",0.561749
"8436_1",0.4789
"6024_7",0.478325
"3112_1",0.423371
"951_10",0.51636
"1622_1",0.460373
"191_3",0.519552
"5669_1",0.448559
"1891_4",0.473517
"12173_9",0.540329
"7887_7",0.550288
"3256_10",0.490159
"5419_1",0.41019
"7635_1",0.462176
"8297_2",0.458111
"7137_8",0.499908
"7562_3",0.5144
"9944_1",0.433654
"4288_1",0.450684
"8087_1",0.498234
"4771_10",0.55753
"10482_10",0.57199
"5324_10",0.572288
"3080_1",0.403968
"10923_7",0.529144
"1753_7",0.590733
"317_10",0.534768
"12474_8",0.548609
"773_8",0.61779
"388_1",0.505641
"12141_2",0.484884
"5667_1",0.518287
"1071_9",0.555475
"2897_10",0.552876
"9481_4",0.422002
"12025_1",0.403957
"8879_7",0.505389
"5683_1",0.445087
"7026_1",0.441681
"2439_1",0.472406
"3631_7",0.517533
"1650_9",0.529369
"5378_7",0.544534
"9745_1",0.35752
"11563_8",0.498471
"299_8",0.555803
"9471_2",0.452759
"1866_1",0.375713
"2639_4",0.427158
"5122_1",0.471766
"12341_7",0.509284
"2936_8",0.52718
"8647_10",0.521454
"4255_9",0.537445
"7262_8",0.508137
"8413_10",0.55213
"10080_1",0.422817
"3973_1",0.482639
"8752_9",0.637733
"4018_2",0.505071
"7669_1",0.439706
"10421_4",0.480287
"7854_8",0.562606
"162_8",0.434322
"11614_9",0.501675
"11343_8",0.592555
"1708_7",0.491892
"7115_4",0.506195
"10498_10",0.473978
"2944_8",0.558908
"10474_3",0.516332
"1263_1",0.456935
"1693_4",0.513743
"9600_9",0.463031
"11173_2",0.513712
"3961_2",0.503141
"8011_1",0.467143
"7386_8",0.488417
"8787_8",0.525264
"12349_9",0.546149
"1776_4",0.505355
"5885_4",0.516189
"220_4",0.44363
"5547_8",0.593878
"2853_1",0.446095
"2157_2",0.463774
"11667_2",0.487196
"194_7",0.564981
"1633_1",0.395862
"6897_2",0.475202
"11568_2",0.484845
"9219_1",0.439925
"477_8",0.53196
"8980_3",0.61964
"4612_10",0.550427
"8030_10",0.559186
"1846_8",0.608648
"2786_8",0.570571
"2634_1",0.364539
"3110_8",0.540587
"11587_8",0.537562
"11262_8",0.496192
"5680_7",0.476765
"4583_4",0.499045
"1451_1",0.416965
"4244_4",0.486746
"6176_4",0.465014
"8851_10",0.552122
"908_9",0.550509
"7494_9",0.463307
"8061_3",0.48544
"789_1",0.500042
"2374_7",0.566155
"11225_3",0.458246
"4467_4",0.460092
"8516_10",0.499858
"4121_10",0.548197
"10267_7",0.502747
"6040_8",0.52854
"8338_7",0.575771
"2903_7",0.611234
"6662_9",0.568775
"5333_10",0.561694
"7470_4",0.446361
"8813_1",0.453688
"4514_3",0.478371
"9584_7",0.481577
"11706_8",0.55191
"11538_8",0.535587
"4210_1",0.398417
"8984_1",0.423514
"3431_4",0.412728
"4973_10",0.560101
"12260_1",0.441202
"4267_10",0.557905
"9906_9",0.605549
"670_7",0.563597
"6270_3",0.44977
"5164_4",0.469684
"9741_2",0.473609
"3761_8",0.473344
"2651_2",0.477744
"7448_10",0.546553
"7184_9",0.554575
"1313_9",0.564736
"10654_8",0.599116
"7151_1",0.441571
"2320_10",0.533965
"12033_7",0.48819
"6429_1",0.444307
"1420_4",0.518506
"3002_7",0.527575
"1299_1",0.479383
"7897_9",0.535815
"1529_4",0.491581
"9760_2",0.50159
"11318_1",0.387348
"2217_3",0.458654
"11641_2",0.472466
"7238_10",0.550612
"7710_8",0.558236
"12011_8",0.558794
"4495_7",0.591495
"11144_4",0.528792
"5625_2",0.484207
"2926_7",0.477293
"8538_8",0.541634
"8875_10",0.505098
"10881_10",0.512916
"1662_7",0.559805
"4560_9",0.529527
"6714_4",0.37563
"9059_10",0.548084
"6631_10",0.54462
"8520_1",0.333991
"918_4",0.51412
"3102_10",0.499242
"3611_2",0.487247
"8434_10",0.571973
"681_7",0.604244
"7386_4",0.473096
"7566_9",0.486424
"10110_10",0.519628
"10486_10",0.566614
"1492_3",0.455481
"11823_1",0.400322
"2331_9",0.525485
"2200_2",0.479503
"9547_1",0.438145
"785_2",0.400984
"5101_4",0.463811
"5657_10",0.527911
"6902_7",0.459483
"1490_9",0.527449
"7148_9",0.540095
"7387_8",0.506345
"8277_9",0.553367
"6912_7",0.591331
"170_2",0.510255
"7702_10",0.544898
"4393_3",0.408214
"2608_3",0.508874
"4931_8",0.534889
"10589_10",0.524184
"8623_4",0.488412
"6057_2",0.440382
"2704_9",0.566054
"1790_2",0.482175
"12370_1",0.408878
"159_1",0.443941
"343_9",0.56541
"2128_9",0.569977
"11181_8",0.530078
"11775_10",0.519783
"3514_10",0.512514
"6993_2",0.425794
"2866_9",0.445281
"1000_9",0.611501
"11772_7",0.460965
"3355_9",0.485506
"8519_8",0.518355
"7879_3",0.478476
"4332_10",0.530323
"5403_1",0.428834
"1514_7",0.45172
"7904_1",0.456641
"10550_2",0.499642
"11442_10",0.55387
"2821_3",0.44469
"5766_1",0.414808
"8061_9",0.55109
"2166_1",0.412812
"6206_1",0.43457
"11124_2",0.441368
"7625_10",0.531275
"90_9",0.481208
"7959_10",0.54972
"7029_10",0.565378
"779_8",0.590658
"1101_4",0.482426
"11189_4",0.489214
"9790_4",0.501114
"10861_1",0.458325
"5902_2",0.472047
"9545_10",0.498648
"3730_1",0.353857
"4951_9",0.508275
"3295_1",0.516462
"9495_2",0.466814
"2876_1",0.535583
"2796_1",0.420678
"10338_3",0.496406
"10913_7",0.486795
"4685_2",0.399187
"11586_1",0.431783
"4904_7",0.532139
"7110_7",0.518226
"2086_4",0.505826
"7372_7",0.480646
"135_9",0.529652
"7038_3",0.514739
"1119_2",0.485948
"5057_8",0.497364
"3479_10",0.575036
"6489_8",0.555643
"4910_8",0.576879
"5979_10",0.543796
"11304_1",0.381906
"2102_9",0.579988
"8048_1",0.461135
"12153_7",0.528988
"4832_8",0.558272
"3079_9",0.52018
"8254_2",0.421915
"7981_7",0.544719
"611_1",0.496983
"307_10",0.549541
"8861_3",0.393545
"4635_4",0.512146
"6197_7",0.555385
"6739_3",0.430378
"8588_9",0.559062
"8461_7",0.55128
"10089_1",0.425241
"2609_7",0.511651
"1418_3",0.489303
"2661_10",0.563959
"1253_9",0.541469
"8815_9",0.507126
"9867_8",0.552817
"2155_1",0.472912
"12259_4",0.497864
"11224_3",0.49458
"4781_1",0.392234
"4354_9",0.572142
"9629_9",0.53711
"3629_9",0.55742
"6445_10",0.543806
"9526_10",0.570979
"5138_2",0.419462
"349_10",0.536404
"2099_7",0.52838
"4411_1",0.484899
"8127_3",0.442419
"5225_8",0.575119
"7970_3",0.477206
"5688_7",0.486454
"12099_3",0.481437
"6020_4",0.529053
"3892_8",0.535377
"2098_8",0.542492
"4851_7",0.585856
"10967_10",0.535372
"6230_4",0.543795
"2211_2",0.474743
"11978_10",0.521984
"8802_1",0.403319
"11010_3",0.444627
"10083_2",0.420722
"5588_10",0.514172
"958_10",0.43364
"6771_4",0.518016
"6767_9",0.529435
"7302_10",0.593065
"5324_3",0.455632
"7737_10",0.590916
"8603_10",0.540082
"3029_7",0.54964
"8640_2",0.415354
"2139_1",0.391735
"6305_10",0.577022
"6884_7",0.526425
"5534_8",0.574389
"7619_8",0.575561
"10057_8",0.531396
"972_7",0.563331
"6245_8",0.508022
"6627_7",0.570184
"3621_10",0.495126
"2290_4",0.524951
"24_4",0.494332
"5689_1",0.411357
"6497_4",0.509539
"12405_4",0.533416
"11720_7",0.556987
"10088_1",0.376397
"9258_9",0.628342
"354_4",0.569753
"4770_10",0.625744
"1035_3",0.507499
"739_1",0.422259
"6267_7",0.570803
"1562_8",0.564383
"1438_1",0.439359
"281_8",0.587437
"1818_1",0.511141
"3943_3",0.425186
"8116_4",0.518664
"6984_1",0.500901
"5330_4",0.475314
"8821_8",0.575051
"10484_10",0.551863
"1886_4",0.462964
"7943_2",0.482971
"6438_7",0.534672
"8931_10",0.526118
"10538_10",0.548506
"534_10",0.5564
"7329_2",0.454383
"6614_2",0.469017
"710_10",0.477917
"3120_4",0.483857
"9046_1",0.414591
"5638_2",0.515682
"2455_4",0.482035
"2652_3",0.473906
"11006_4",0.531116
"5065_3",0.45611
"9805_10",0.526657
"7092_8",0.561268
"1735_10",0.551289
"3609_1",0.428862
"1201_10",0.583534
"11024_9",0.564845
"3807_10",0.499723
"4483_10",0.5043
"4510_7",0.501137
"8037_1",0.444742
"1760_1",0.474783
"133_8",0.53367
"9039_8",0.517955
"8462_4",0.48377
"2468_10",0.516435
"7684_3",0.479699
"10350_9",0.589291
"1199_10",0.569095
"8560_1",0.438035
"6405_3",0.451331
"1295_1",0.438453
"6420_1",0.419505
"12183_9",0.517783
"11619_1",0.451983
"1415_9",0.511896
"9414_1",0.40442
"7640_4",0.495407
"9211_9",0.498332
"557_9",0.55048
"4501_9",0.533193
"8711_10",0.456238
"2402_1",0.523787
"4586_10",0.494239
"176_3",0.515958
"3545_1",0.456059
"8932_1",0.384946
"5829_10",0.547833
"3409_10",0.596432
"3636_3",0.497553
"12048_7",0.528575
"10468_10",0.561404
"11546_10",0.508677
"9444_10",0.606315
"6275_1",0.388256
"152_4",0.476168
"4767_9",0.535707
"6751_1",0.451905
"10245_4",0.44851
"5407_8",0.536206
"1923_1",0.484283
"515_9",0.463263
"9988_1",0.488266
"5928_8",0.577984
"10163_4",0.501361
"7969_10",0.48466
"1494_4",0.475944
"11211_10",0.559695
"1957_1",0.40024
"8484_7",0.492111
"848_2",0.444387
"5177_1",0.450925
"10667_10",0.533987
"3075_1",0.461573
"9443_10",0.531258
"1572_8",0.511643
"11285_8",0.486049
"3125_1",0.485212
"9265_9",0.604527
"4072_1",0.473818
"6390_2",0.462928
"6496_4",0.515917
"8766_2",0.443746
"7787_10",0.513904
"5897_10",0.645923
"9027_1",0.506157
"1538_2",0.414178
"1220_3",0.421817
"8600_3",0.466235
"11432_2",0.518717
"1424_4",0.510448
"7344_10",0.554995
"10842_1",0.470973
"10332_10",0.554011
"4340_4",0.502109
"4868_4",0.515015
"11216_9",0.538478
"12027_10",0.539611
"6785_7",0.570029
"8773_8",0.580864
"8119_4",0.503733
"10138_10",0.558401
"7197_2",0.44633
"1536_3",0.392932
"9981_7",0.496406
"4753_1",0.434412
"2795_7",0.470908
"6672_4",0.450771
"10805_7",0.54484
"5866_1",0.487581
"570_1",0.367692
"11965_8",0.543743
"3288_1",0.449348
"8135_1",0.459671
"10094_9",0.529526
"5845_10",0.592849
"3570_8",0.508482
"1240_1",0.395111
"231_1",0.360396
"10628_9",0.526173
"3536_1",0.396007
"1852_10",0.546798
"8202_7",0.496903
"5907_7",0.59867
"1759_10",0.561153
"4492_10",0.529082
"4844_7",0.485451
"3189_10",0.537352
"3403_10",0.589891
"5874_2",0.455108
"7809_10",0.620313
"3632_9",0.588758
"11767_2",0.506099
"9925_3",0.46683
"4218_1",0.579768
"12036_7",0.555642
"8973_2",0.487809
"2464_10",0.545063
"4094_1",0.477279
"10592_1",0.41725
"10648_9",0.550551
"3887_10",0.57634
"9092_8",0.561633
"10666_10",0.583931
"8389_10",0.475821
"5281_10",0.566372
"6946_1",0.424033
"1132_1",0.46467
"10052_4",0.450979
"768_10",0.618807
"5432_3",0.439098
"7424_3",0.450213
"2366_2",0.525379
"2865_3",0.504263
"7806_2",0.442838
"8878_3",0.50336
"6298_7",0.586892
"4517_4",0.464344
"12018_10",0.598211
"3662_1",0.407165
"11393_10",0.557122
"2071_10",0.604923
"8217_8",0.54582
"6568_2",0.488628
"3840_10",0.572177
"1666_3",0.495337
"2360_7",0.546348
"5778_4",0.478411
"5341_4",0.500569
"4044_2",0.368734
"2503_3",0.440654
"4095_10",0.509228
"2092_2",0.423553
"2707_3",0.381099
"573_10",0.555884
"6441_7",0.504339
"7565_3",0.458967
"9499_7",0.568626
"657_10",0.648957
"8840_10",0.533742
"1407_4",0.510221
"12453_2",0.450617
"8273_9",0.585995
"8366_7",0.525326
"10643_9",0.512443
"9998_1",0.403981
"1385_1",0.433913
"1354_4",0.502091
"4674_7",0.499414
"3515_4",0.49012
"10426_8",0.507753
"10226_3",0.498648
"10391_4",0.451418
"9968_1",0.465559
"2893_3",0.423987
"2546_9",0.519382
"37_1",0.442427
"1757_10",0.579716
"1569_8",0.571756
"1466_3",0.463771
"7783_1",0.421183
"9506_10",0.523212
"10835_3",0.42665
"2917_9",0.534596
"2495_7",0.550064
"1686_10",0.563118
"2414_7",0.531427
"5318_8",0.528855
"8858_8",0.515433
"8112_1",0.367807
"6532_2",0.473309
"2526_10",0.536342
"11089_7",0.549715
"4297_8",0.572583
"3179_9",0.55408
"5832_10",0.579922
"10539_8",0.489757
"9226_10",0.495907
"9878_1",0.483664
"7940_10",0.543033
"7195_10",0.522018
"2979_1",0.523112
"3597_10",0.569682
"2931_8",0.505205
"8571_10",0.454015
"12148_1",0.39991
"4047_2",0.377782
"6164_10",0.56027
"2214_8",0.566106
"5903_1",0.507989
"7931_9",0.520598
"1205_3",0.506538
"5983_10",0.59522
"10424_7",0.507255
"11032_7",0.548125
"1303_10",0.580255
"10390_1",0.432088
"8349_2",0.452606
"3605_8",0.558448
"12273_1",0.407419
"60_1",0.388532
"3879_9",0.516871
"12431_4",0.484315
"4499_2",0.439607
"5786_10",0.476322
"5521_4",0.55496
"793_8",0.538561
"7948_3",0.45372
"9022_2",0.421086
"11071_1",0.437748
"4991_3",0.505896
"8226_1",0.461165
"8762_3",0.505575
"6918_4",0.487489
"844_10",0.481576
"11503_8",0.504221
"7406_8",0.595674
"7743_1",0.428688
"514_3",0.444937
"10927_9",0.570842
"3731_7",0.550187
"8870_4",0.510267
"11099_10",0.656392
"8456_10",0.520658
"10944_7",0.445685
"7168_3",0.452894
"3378_10",0.522132
"8203_3",0.540879
"5676_1",0.296774
"5061_9",0.566114
"6238_8",0.507353
"1136_8",0.502711
"6234_3",0.434055
"9510_3",0.559221
"9632_7",0.480153
"4357_1",0.457736
"1176_9",0.568788
"10821_8",0.630512
"4143_4",0.473523
"5074_8",0.530056
"11673_1",0.440546
"11072_2",0.374751
"1816_4",0.51013
"3974_7",0.48364
"796_4",0.460405
"8540_2",0.473868
"10959_8",0.569144
"4576_10",0.504086
"7030_1",0.493015
"3340_10",0.536398
"3223_3",0.429185
"3030_1",0.495279
"4194_1",0.405975
"11322_1",0.451202
"1785_1",0.44696
"7109_2",0.427782
"4120_1",0.427984
"3024_7",0.520291
"589_2",0.444447
"2480_10",0.524049
"4878_1",0.396893
"571_1",0.501985
"12156_8",0.552304
"7547_9",0.564061
"6577_10",0.585276
"7101_3",0.515857
"1731_3",0.503149
"10424_1",0.415914
"9056_10",0.609973
"11959_3",0.415075
"6952_4",0.456827
"8709_10",0.498331
"4716_10",0.564524
"2393_10",0.579287
"4007_7",0.48025
"1196_2",0.495827
"8483_1",0.456899
"1840_3",0.458957
"6108_1",0.487856
"4621_8",0.514038
"11332_4",0.499196
"8800_10",0.535011
"886_7",0.558322
"6495_8",0.512109
"6193_10",0.492466
"10297_1",0.470611
"4233_1",0.443433
"3121_10",0.561611
"1681_10",0.550099
"5789_1",0.424918
"6446_10",0.588745
"479_9",0.543862
"6401_1",0.34244
"7602_1",0.445379
"10792_1",0.449253
"11436_9",0.556154
"6944_1",0.490649
"6275_9",0.45479
"7314_10",0.64383
"8887_9",0.516451
"1835_8",0.547037
"8403_7",0.598931
"2090_1",0.402127
"12310_1",0.413338
"9795_9",0.504721
"4260_1",0.450968
"3214_4",0.491274
"10974_8",0.486477
"3374_10",0.475176
"2251_2",0.472386
"2325_7",0.500968
"28_9",0.551839
