"id","sentiment"
"5467_10",0.592918
"10140_10",0.567888
"7721_8",0.577335
"11208_10",0.506723
"1063_10",0.578698
"8260_10",0.524387
"3182_9",0.580962
"2797_8",0.537306
"7613_2",0.538096
"11624_4",0.438959
"4847_10",0.650029
"10684_7",0.533351
"6312_1",0.514105
"4925_3",0.420664
"4125_1",0.398398
"2394_10",0.610857
"12105_10",0.553388
"7812_1",0.40991
"1061_8",0.557795
"9343_3",0.523596
"7696_10",0.602662
"9355_10",0.592183
"782_9",0.587062
"9882_10",0.616355
"10642_10",0.546797
"7410_2",0.397333
"9591_4",0.438992
"11902_3",0.466385
"3495_7",0.420873
"6733_1",0.370894
"4552_1",0.382319
"6722_1",0.418341
"188_10",0.56613
"5099_10",0.561842
"10313_1",0.404803
"6756_9",0.572107
"6622_2",0.427957
"4807_10",0.570258
"7173_3",0.478513
"11321_8",0.546269
"7909_9",0.528869
"8012_7",0.445882
"8615_4",0.429582
"8117_10",0.570105
"1892_10",0.559188
"4617_1",0.431279
"1893_8",0.59478
"5435_1",0.428261
"162_3",0.443677
"6516_10",0.55304
"11588_7",0.602689
"2006_1",0.38938
"1594_4",0.504877
"1472_1",0.352681
"3647_1",0.520169
"174_7",0.55787
"5539_7",0.432423
"3384_10",0.58447
"3811_4",0.525178
"4079_8",0.566003
"1179_7",0.53256
"3069_9",0.552885
"3769_8",0.600844
"9247_10",0.533351
"10434_1",0.40699
"1147_10",0.574798
"5344_7",0.571316
"8073_10",0.577446
"7833_3",0.399957
"8370_1",0.444274
"9007_8",0.506459
"6624_7",0.537569
"6683_3",0.507514
"12275_7",0.525969
"11927_8",0.582916
"1560_10",0.568437
"1325_9",0.553255
"3548_8",0.489322
"607_1",0.415275
"6702_7",0.534142
"5702_3",0.431674
"11345_8",0.584967
"3428_4",0.471922
"7209_9",0.583713
"8425_8",0.563831
"3087_1",0.48405
"1119_8",0.526496
"5715_3",0.527287
"8645_1",0.437587
"2149_3",0.419562
"10403_10",0.551542
"5628_1",0.433547
"5570_10",0.596487
"1613_3",0.448979
"1454_4",0.555233
"5094_3",0.446403
"7982_1",0.48484
"6894_2",0.532824
"6554_1",0.426668
"4721_3",0.409944
"6904_4",0.494332
"893_8",0.587226
"4605_4",0.519378
"11516_7",0.549697
"11718_7",0.626944
"5956_1",0.436468
"7455_9",0.51806
"6396_4",0.58348
"1223_8",0.573161
"8556_1",0.459267
"6108_8",0.57817
"11690_1",0.381943
"3778_9",0.548379
"3627_4",0.495386
"8256_4",0.514369
"533_1",0.384995
"5235_4",0.444062
"621_2",0.511996
"5365_1",0.528078
"8180_3",0.515423
"7396_7",0.437896
"9776_10",0.56619
"8175_10",0.557718
"3128_1",0.447756
"4606_1",0.521751
"6158_2",0.437121
"3281_10",0.567361
"4723_4",0.446536
"11994_3",0.493804
"7701_1",0.356649
"103_3",0.492223
"8908_10",0.581444
"8876_1",0.384363
"7519_9",0.576588
"12456_8",0.552861
"9514_8",0.515423
"8680_8",0.50435
"12402_10",0.550751
"362_2",0.395833
"9825_7",0.551015
"2913_3",0.544688
"7164_8",0.545479
"11177_7",0.515159
"5707_10",0.614771
"8103_10",0.555761
"6289_1",0.344164
"11754_1",0.452412
"11640_10",0.612116
"9933_7",0.504614
"185_10",0.600089
"242_10",0.601069
"9369_8",0.573688
"7453_10",0.630635
"7514_7",0.52096
"10860_2",0.427441
"8663_8",0.567097
"9108_1",0.46744
"7941_1",0.474558
"10116_1",0.403792
"9841_4",0.456103
"4512_9",0.581861
"4853_2",0.44722
"2664_4",0.560506
"9966_10",0.590556
"5167_2",0.447627
"3894_2",0.378856
"3929_8",0.579489
"7165_10",0.580807
"5451_8",0.563406
"2947_4",0.508041
"4611_10",0.561297
"5807_1",0.509623
"9464_8",0.570788
"3124_10",0.573425
"2705_4",0.550224
"12187_8",0.558116
"12319_10",0.558975
"9874_3",0.478249
"3406_4",0.502505
"2327_10",0.576852
"605_10",0.566029
"8080_4",0.441603
"3074_10",0.597153
"2499_3",0.446349
"1013_1",0.550751
"11535_1",0.4157
"4118_7",0.536515
"10492_8",0.571316
"2129_4",0.506987
"9814_10",0.548642
"10671_9",0.533351
"5980_10",0.60826
"2755_2",0.533878
"5461_2",0.538096
"11979_1",0.416616
"8810_1",0.423121
"852_7",0.558661
"10961_4",0.428471
"7436_4",0.503032
"11281_3",0.541788
"4208_3",0.40655
"8213_10",0.57019
"9851_2",0.415412
"4713_7",0.537569
"9528_1",0.616399
"3595_10",0.585273
"5785_3",0.497495
"10370_3",0.421224
"1980_3",0.515687
"8800_4",0.488268
"4437_3",0.450567
"28_3",0.508568
"12171_1",0.500395
"9359_3",0.490377
"3831_9",0.596635
"10962_7",0.593359
"1500_9",0.557387
"11470_10",0.556024
"11843_3",0.448427
"11200_4",0.542842
"1067_1",0.383259
"3333_1",0.447216
"4487_4",0.547851
"6428_1",0.423865
"575_7",0.397448
"10904_9",0.588189
"11821_2",0.500659
"11605_1",0.449249
"1111_7",0.538887
"10295_1",0.538624
"1146_4",0.424303
"2405_9",0.485895
"11081_10",0.561297
"2201_10",0.572121
"4844_1",0.452676
"11007_8",0.550224
"6535_7",0.562352
"2653_4",0.449809
"8245_10",0.554179
"9951_8",0.573952
"6133_8",0.44341
"10006_2",0.426811
"7350_1",0.503823
"4509_9",0.556602
"948_1",0.387161
"3987_1",0.496704
"2947_10",0.473767
"6041_3",0.423444
"2946_1",0.431381
"11967_4",0.377099
"1185_10",0.600072
"10323_2",0.54126
"11706_2",0.403336
"3663_1",0.438117
"5602_10",0.603081
"4870_10",0.54706
"1994_1",0.379383
"10807_7",0.589249
"6871_3",0.557548
"1175_2",0.431333
"10919_7",0.587134
"8127_10",0.606644
"12497_4",0.49275
"3274_1",0.443464
"2568_3",0.435394
"840_2",0.334564
"5626_10",0.62287
"7561_10",0.577752
"4600_3",0.518323
"3324_9",0.537833
"8899_7",0.553509
"5592_8",0.562088
"12483_4",0.380965
"7874_1",0.379607
"5878_10",0.595571
"4303_9",0.554442
"9421_1",0.418171
"10269_4",0.510414
"10615_2",0.433048
"2634_10",0.593725
"7522_1",0.395377
"9289_10",0.543633
"4636_10",0.536251
"1241_7",0.52676
"9458_9",0.546797
"11690_10",0.554281
"7176_4",0.525178
"6212_10",0.571579
"6319_1",0.43177
"5229_3",0.504614
"466_9",0.620881
"8693_2",0.439321
"2952_10",0.577136
"1128_1",0.431799
"3975_10",0.548642
"11365_10",0.534405
"2074_9",0.616926
"9768_10",0.611335
"4895_1",0.494859
"5726_10",0.677037
"9993_10",0.593191
"11319_2",0.506196
"10561_2",0.445294
"5455_8",0.557008
"10684_3",0.497495
"3652_3",0.457949
"7825_1",0.436363
"8806_1",0.39443
"275_10",0.549433
"2246_1",0.43569
"11968_2",0.421155
"2528_1",0.528342
"8491_8",0.509096
"13_1",0.521223
"4530_8",0.535196
"5207_3",0.422422
"11648_10",0.601898
"8260_1",0.440634
"10730_10",0.558661
"10402_3",0.521223
"8077_1",0.367192
"8598_8",0.585025
"2809_3",0.445027
"12490_10",0.582233
"1447_9",0.556001
"1605_3",0.514632
"2311_4",0.384469
"3235_9",0.607962
"5725_10",0.559979
"9025_10",0.602689
"6049_9",0.563934
"4803_10",0.573716
"191_9",0.803849
"420_3",0.489059
"5238_2",0.325097
"1280_9",0.551014
"9408_4",0.493277
"819_1",0.293182
"1656_4",0.479831
"9964_3",0.509623
"10404_4",0.51806
"12369_10",0.547851
"6423_1",0.417459
"9942_8",0.424993
"1519_1",0.496177
"100_10",0.596889
"3216_10",0.553915
"3909_10",0.546006
"5034_7",0.581598
"14_8",0.563663
"5891_3",0.505932
"8496_10",0.600101
"7429_1",0.401791
"9457_1",0.422435
"9602_8",0.579489
"4198_1",0.42034
"154_2",0.524651
"5070_2",0.448278
"4207_8",0.62009
"7758_8",0.601364
"4439_9",0.594253
"12042_1",0.400735
"7244_1",0.368223
"6854_1",0.279218
"11932_10",0.583707
"4151_10",0.562615
"7265_1",0.360664
"10272_7",0.565468
"4256_4",0.474031
"1225_7",0.559715
"956_10",0.577143
"6389_2",0.476404
"1365_4",0.437648
"4752_7",0.52386
"276_10",0.616399
"8766_9",0.528342
"11225_10",0.551806
"6920_1",0.40678
"11536_1",0.412264
"1923_9",0.554086
"11460_10",0.532033
"10054_7",0.562879
"10845_1",0.356597
"10231_4",0.477195
"9430_8",0.578698
"3226_2",0.372776
"4298_3",0.494859
"10635_4",0.50145
"10567_4",0.438344
"5460_10",0.555737
"7310_7",0.536515
"10330_2",0.390306
"5151_9",0.655945
"11_3",0.530451
"1448_8",0.535724
"10130_8",0.618771
"2199_3",0.442968
"1761_10",0.57405
"2782_1",0.41308
"7618_10",0.595834
"85_10",0.558397
"5730_3",0.434221
"3641_1",0.497759
"8190_9",0.589091
"9533_10",0.60361
"9508_1",0.472186
"237_8",0.591007
"3981_7",0.51305
"7194_9",0.56947
"10584_8",0.529133
"248_2",0.365364
"8358_4",0.384859
"1218_1",0.349627
"4191_10",0.436857
"3090_8",0.62879
"11923_2",0.485895
"1640_8",0.591352
"9972_3",0.484313
"11818_4",0.481413
"4350_10",0.57817
"877_10",0.428237
"10017_8",0.568152
"7975_10",0.560697
"8436_1",0.428684
"6024_7",0.527287
"3112_1",0.439446
"951_10",0.557079
"1622_1",0.414926
"191_3",0.512787
"5669_1",0.411447
"1891_4",0.471395
"12173_9",0.533878
"7887_7",0.534669
"3256_10",0.517005
"5419_1",0.386448
"7635_1",0.406275
"8297_2",0.449348
"7137_8",0.576325
"7562_3",0.488268
"9944_1",0.406247
"4288_1",0.41298
"8087_1",0.474031
"4771_10",0.55574
"10482_10",0.555738
"5324_10",0.606652
"3080_1",0.394965
"10923_7",0.540469
"1753_7",0.577666
"317_10",0.614026
"12474_8",0.575534
"773_8",0.603091
"388_1",0.487477
"12141_2",0.525178
"5667_1",0.522805
"1071_9",0.585552
"2897_10",0.559945
"9481_4",0.434982
"12025_1",0.379911
"8879_7",0.52676
"5683_1",0.448466
"7026_1",0.413136
"2439_1",0.501714
"3631_7",0.55497
"1650_9",0.539942
"5378_7",0.55614
"9745_1",0.366304
"11563_8",0.532824
"299_8",0.632745
"9471_2",0.443631
"1866_1",0.392795
"2639_4",0.446418
"5122_1",0.45004
"12341_7",0.521487
"2936_8",0.577643
"8647_10",0.644872
"4255_9",0.563109
"7262_8",0.518851
"8413_10",0.591548
"10080_1",0.416434
"3973_1",0.51595
"8752_9",0.666707
"4018_2",0.486422
"7669_1",0.423873
"10421_4",0.482731
"7854_8",0.567068
"162_8",0.430544
"11614_9",0.591089
"11343_8",0.557707
"1708_7",0.483522
"7115_4",0.524387
"10498_10",0.49275
"2944_8",0.551724
"10474_3",0.501714
"1263_1",0.448194
"1693_4",0.543106
"9600_9",0.530978
"11173_2",0.482204
"3961_2",0.510941
"8011_1",0.527023
"7386_8",0.569206
"8787_8",0.530451
"12349_9",0.559452
"1776_4",0.511205
"5885_4",0.588716
"220_4",0.438378
"5547_8",0.565066
"2853_1",0.421994
"2157_2",0.482204
"11667_2",0.525705
"194_7",0.588716
"1633_1",0.385175
"6897_2",0.354601
"11568_2",0.482731
"9219_1",0.441203
"477_8",0.553651
"8980_3",0.578713
"4612_10",0.545742
"8030_10",0.563019
"1846_8",0.587699
"2786_8",0.571456
"2634_1",0.361571
"3110_8",0.553252
"11587_8",0.571316
"11262_8",0.566043
"5680_7",0.493013
"4583_4",0.496704
"1451_1",0.417946
"4244_4",0.346955
"6176_4",0.272607
"8851_10",0.555982
"908_9",0.563442
"7494_9",0.553388
"8061_3",0.50725
"789_1",0.505932
"2374_7",0.563406
"11225_3",0.433723
"4467_4",0.437821
"8516_10",0.500659
"4121_10",0.554646
"10267_7",0.517005
"6040_8",0.556552
"8338_7",0.579498
"2903_7",0.594513
"6662_9",0.574434
"5333_10",0.561759
"7470_4",0.447445
"8813_1",0.411198
"4514_3",0.53546
"9584_7",0.473767
"11706_8",0.621671
"11538_8",0.542578
"4210_1",0.374322
"8984_1",0.377377
"3431_4",0.401709
"4973_10",0.567757
"12260_1",0.41735
"4267_10",0.590562
"9906_9",0.616858
"670_7",0.558914
"6270_3",0.420759
"5164_4",0.500132
"9741_2",0.43633
"3761_8",0.544688
"2651_2",0.521751
"7448_10",0.598998
"7184_9",0.563406
"1313_9",0.554094
"10654_8",0.583877
"7151_1",0.415249
"2320_10",0.559188
"12033_7",0.543369
"6429_1",0.415539
"1420_4",0.564423
"3002_7",0.519641
"1299_1",0.424118
"7897_9",0.585552
"1529_4",0.35671
"9760_2",0.498814
"11318_1",0.431968
"2217_3",0.448387
"11641_2",0.447697
"7238_10",0.555447
"7710_8",0.57496
"12011_8",0.554736
"4495_7",0.562043
"11144_4",0.499868
"5625_2",0.436594
"2926_7",0.529924
"8538_8",0.551806
"8875_10",0.550488
"10881_10",0.57817
"1662_7",0.552949
"4560_9",0.554706
"6714_4",0.389138
"9059_10",0.573688
"6631_10",0.605853
"8520_1",0.318623
"918_4",0.537833
"3102_10",0.548115
"3611_2",0.482995
"8434_10",0.564049
"681_7",0.594617
"7386_4",0.448588
"7566_9",0.489322
"10110_10",0.55787
"10486_10",0.55467
"1492_3",0.429583
"11823_1",0.378544
"2331_9",0.571579
"2200_2",0.502768
"9547_1",0.399811
"785_2",0.411338
"5101_4",0.499868
"5657_10",0.534669
"6902_7",0.537833
"1490_9",0.538096
"7148_9",0.60638
"7387_8",0.527023
"8277_9",0.617717
"6912_7",0.62618
"170_2",0.548379
"7702_10",0.571085
"4393_3",0.375829
"2608_3",0.564461
"4931_8",0.706565
"10589_10",0.54917
"8623_4",0.462694
"6057_2",0.440949
"2704_9",0.588258
"1790_2",0.434778
"12370_1",0.368211
"159_1",0.413296
"343_9",0.586789
"2128_9",0.551266
"11181_8",0.60348
"11775_10",0.599789
"3514_10",0.568943
"6993_2",0.434814
"2866_9",0.524387
"1000_9",0.553905
"11772_7",0.520432
"3355_9",0.478777
"8519_8",0.659109
"7879_3",0.493277
"4332_10",0.589507
"5403_1",0.392449
"1514_7",0.42473
"7904_1",0.419636
"10550_2",0.533615
"11442_10",0.556815
"2821_3",0.497495
"5766_1",0.397619
"8061_9",0.62009
"2166_1",0.386417
"6206_1",0.430825
"11124_2",0.406749
"7625_10",0.531505
"90_9",0.551542
"7959_10",0.605235
"7029_10",0.567554
"779_8",0.58805
"1101_4",0.43343
"11189_4",0.446085
"9790_4",0.463485
"10861_1",0.445127
"5902_2",0.517005
"9545_10",0.548906
"3730_1",0.35003
"4951_9",0.546797
"3295_1",0.48484
"9495_2",0.446723
"2876_1",0.538624
"2796_1",0.404188
"10338_3",0.502768
"10913_7",0.446736
"4685_2",0.401488
"11586_1",0.426377
"4904_7",0.507778
"7110_7",0.537569
"2086_4",0.505932
"7372_7",0.553124
"135_9",0.572897
"7038_3",0.548906
"1119_2",0.432516
"5057_8",0.506987
"3479_10",0.584137
"6489_8",0.634063
"4910_8",0.594462
"5979_10",0.533615
"11304_1",0.371057
"2102_9",0.597284
"8048_1",0.420511
"12153_7",0.542578
"4832_8",0.553245
"3079_9",0.565252
"8254_2",0.488532
"7981_7",0.638017
"611_1",0.522014
"307_10",0.599262
"8861_3",0.397089
"4635_4",0.538887
"6197_7",0.579752
"6739_3",0.434598
"8588_9",0.599262
"8461_7",0.55298
"10089_1",0.506987
"2609_7",0.525442
"1418_3",0.533351
"2661_10",0.574458
"1253_9",0.56947
"8815_9",0.56947
"9867_8",0.603744
"2155_1",0.442654
"12259_4",0.486686
"11224_3",0.522014
"4781_1",0.380719
"4354_9",0.55891
"9629_9",0.577643
"3629_9",0.584761
"6445_10",0.555293
"9526_10",0.576411
"5138_2",0.409698
"349_10",0.554706
"2099_7",0.517796
"4411_1",0.525705
"8127_3",0.427198
"5225_8",0.551108
"7970_3",0.405484
"5688_7",0.561824
"12099_3",0.520169
"6020_4",0.458476
"3892_8",0.542578
"2098_8",0.532296
"4851_7",0.585742
"10967_10",0.537306
"6230_4",0.487477
"2211_2",0.281571
"11978_10",0.58318
"8802_1",0.424661
"11010_3",0.442101
"10083_2",0.514369
"5588_10",0.521751
"958_10",0.548379
"6771_4",0.498814
"6767_9",0.539151
"7302_10",0.586156
"5324_3",0.428387
"7737_10",0.575359
"8603_10",0.550443
"3029_7",0.660163
"8640_2",0.415307
"2139_1",0.405277
"6305_10",0.555221
"6884_7",0.587134
"5534_8",0.580982
"7619_8",0.564743
"10057_8",0.576061
"972_7",0.564059
"6245_8",0.551806
"6627_7",0.571657
"3621_10",0.523596
"2290_4",0.568416
"24_4",0.50725
"5689_1",0.404943
"6497_4",0.506196
"12405_4",0.538887
"11720_7",0.595067
"10088_1",0.348946
"9258_9",0.658162
"354_4",0.556815
"4770_10",0.611003
"1035_3",0.482731
"739_1",0.401661
"6267_7",0.581608
"1562_8",0.56657
"1438_1",0.43633
"281_8",0.592183
"1818_1",0.52386
"3943_3",0.405925
"8116_4",0.54917
"6984_1",0.445294
"5330_4",0.476668
"8821_8",0.58674
"10484_10",0.587383
"1886_4",0.414448
"7943_2",0.517269
"6438_7",0.669127
"8931_10",0.527814
"10538_10",0.546006
"534_10",0.567417
"7329_2",0.438617
"6614_2",0.531505
"710_10",0.557079
"3120_4",0.492223
"9046_1",0.389392
"5638_2",0.527814
"2455_4",0.461113
"2652_3",0.443398
"11006_4",0.50145
"5065_3",0.4424
"9805_10",0.565515
"7092_8",0.623253
"1735_10",0.556024
"3609_1",0.413986
"1201_10",0.596231
"11024_9",0.598638
"3807_10",0.548642
"4483_10",0.526496
"4510_7",0.596098
"8037_1",0.415495
"1760_1",0.432112
"133_8",0.61798
"9039_8",0.591089
"8462_4",0.55497
"2468_10",0.594516
"7684_3",0.441603
"10350_9",0.588233
"1199_10",0.572321
"8560_1",0.388805
"6405_3",0.439693
"1295_1",0.394786
"6420_1",0.395625
"12183_9",0.570525
"11619_1",0.435597
"1415_9",0.588716
"9414_1",0.393782
"7640_4",0.478249
"9211_9",0.568679
"557_9",0.550347
"4501_9",0.516214
"8711_10",0.530978
"2402_1",0.548379
"4586_10",0.580543
"176_3",0.488268
"3545_1",0.435342
"8932_1",0.347098
"5829_10",0.597153
"3409_10",0.572384
"3636_3",0.537042
"12048_7",0.558594
"10468_10",0.570915
"11546_10",0.599525
"9444_10",0.588849
"6275_1",0.403693
"152_4",0.521751
"4767_9",0.578698
"6751_1",0.433644
"10245_4",0.505405
"5407_8",0.603216
"1923_1",0.491695
"515_9",0.482995
"9988_1",0.367783
"5928_8",0.580398
"10163_4",0.52676
"7969_10",0.546533
"1494_4",0.499868
"11211_10",0.660691
"1957_1",0.398055
"8484_7",0.54996
"848_2",0.41558
"5177_1",0.442849
"10667_10",0.587134
"3075_1",0.461113
"9443_10",0.520169
"1572_8",0.548906
"11285_8",0.454521
"3125_1",0.522278
"9265_9",0.662191
"4072_1",0.452412
"6390_2",0.509096
"6496_4",0.518587
"8766_2",0.430676
"7787_10",0.574216
"5897_10",0.646064
"9027_1",0.50145
"1538_2",0.362086
"1220_3",0.407381
"8600_3",0.450303
"11432_2",0.460849
"1424_4",0.487213
"7344_10",0.583707
"10842_1",0.504086
"10332_10",0.571993
"4340_4",0.490904
"4868_4",0.457685
"11216_9",0.557702
"12027_10",0.557606
"6785_7",0.559452
"8773_8",0.580491
"8119_4",0.469022
"10138_10",0.550552
"7197_2",0.420549
"1536_3",0.3553
"9981_7",0.51595
"4753_1",0.446757
"2795_7",0.445129
"6672_4",0.443865
"10805_7",0.535724
"5866_1",0.474295
"570_1",0.330914
"11965_8",0.545215
"3288_1",0.497759
"8135_1",0.524387
"10094_9",0.644081
"5845_10",0.578227
"3570_8",0.520169
"1240_1",0.38921
"231_1",0.39975
"10628_9",0.562879
"3536_1",0.424274
"1852_10",0.557446
"8202_7",0.533351
"5907_7",0.564683
"1759_10",0.577765
"4492_10",0.591089
"4844_7",0.517532
"3189_10",0.571843
"3403_10",0.576277
"5874_2",0.421364
"7809_10",0.581212
"3632_9",0.580799
"11767_2",0.561297
"9925_3",0.525705
"4218_1",0.52386
"12036_7",0.552644
"8973_2",0.431585
"2464_10",0.612971
"4094_1",0.344846
"10592_1",0.43148
"10648_9",0.557119
"3887_10",0.565389
"9092_8",0.550866
"10666_10",0.579395
"8389_10",0.519114
"5281_10",0.615608
"6946_1",0.384265
"1132_1",0.42768
"10052_4",0.437674
"768_10",0.5957
"5432_3",0.438249
"7424_3",0.4154
"2366_2",0.517005
"2865_3",0.502768
"7806_2",0.419187
"8878_3",0.456103
"6298_7",0.561131
"4517_4",0.501714
"12018_10",0.57788
"3662_1",0.381165
"11393_10",0.590562
"2071_10",0.605846
"8217_8",0.609017
"6568_2",0.427893
"3840_10",0.587972
"1666_3",0.509887
"2360_7",0.601107
"5778_4",0.517796
"5341_4",0.462958
"4044_2",0.357565
"2503_3",0.435705
"4095_10",0.56367
"2092_2",0.417356
"2707_3",0.374886
"573_10",0.55284
"6441_7",0.577643
"7565_3",0.431118
"9499_7",0.551242
"657_10",0.643631
"8840_10",0.58318
"1407_4",0.509359
"12453_2",0.503032
"8273_9",0.569599
"8366_7",0.540206
"10643_9",0.509096
"9998_1",0.407641
"1385_1",0.423234
"1354_4",0.35961
"4674_7",0.489586
"3515_4",0.559715
"10426_8",0.52096
"10226_3",0.506987
"10391_4",0.447035
"9968_1",0.448713
"2893_3",0.387019
"2546_9",0.49275
"37_1",0.418971
"1757_10",0.576647
"1569_8",0.557586
"1466_3",0.448175
"7783_1",0.410013
"9506_10",0.558924
"10835_3",0.437889
"2917_9",0.639599
"2495_7",0.55423
"1686_10",0.552644
"2414_7",0.510941
"5318_8",0.618771
"8858_8",0.623253
"8112_1",0.363556
"6532_2",0.424474
"2526_10",0.558924
"11089_7",0.573551
"4297_8",0.558037
"3179_9",0.588517
"5832_10",0.582236
"10539_8",0.576852
"9226_10",0.542315
"9878_1",0.499605
"7940_10",0.559217
"7195_10",0.607435
"2979_1",0.532033
"3597_10",0.576477
"2931_8",0.580543
"8571_10",0.439272
"12148_1",0.368162
"4047_2",0.379002
"6164_10",0.564186
"2214_8",0.598535
"5903_1",0.49275
"7931_9",0.521223
"1205_3",0.508305
"5983_10",0.578627
"10424_7",0.547324
"11032_7",0.542842
"1303_10",0.56706
"10390_1",0.419232
"8349_2",0.444024
"3605_8",0.575188
"12273_1",0.378353
"60_1",0.352981
"3879_9",0.557606
"12431_4",0.513314
"4499_2",0.438782
"5786_10",0.517269
"5521_4",0.550767
"793_8",0.55787
"7948_3",0.42978
"9022_2",0.400855
"11071_1",0.406274
"4991_3",0.525442
"8226_1",0.449447
"8762_3",0.480886
"6918_4",0.503559
"844_10",0.573688
"11503_8",0.521487
"7406_8",0.570804
"7743_1",0.41748
"514_3",0.423698
"10927_9",0.571833
"3731_7",0.550078
"8870_4",0.537042
"11099_10",0.60439
"8456_10",0.562352
"10944_7",0.515687
"7168_3",0.433587
"3378_10",0.535987
"8203_3",0.528078
"5676_1",0.339509
"5061_9",0.574599
"6238_8",0.551806
"1136_8",0.522014
"6234_3",0.487477
"9510_3",0.555541
"9632_7",0.529396
"4357_1",0.495123
"1176_9",0.580082
"10821_8",0.597649
"4143_4",0.498286
"5074_8",0.563934
"11673_1",0.411775
"11072_2",0.358121
"1816_4",0.502241
"3974_7",0.503823
"796_4",0.429977
"8540_2",0.447498
"10959_8",0.5775
"4576_10",0.52966
"7030_1",0.503296
"3340_10",0.54917
"3223_3",0.426493
"3030_1",0.449249
"4194_1",0.371799
"11322_1",0.444311
"1785_1",0.43835
"7109_2",0.404373
"4120_1",0.400608
"3024_7",0.580543
"589_2",0.429002
"2480_10",0.559452
"4878_1",0.431301
"571_1",0.501186
"12156_8",0.558019
"7547_9",0.561279
"6577_10",0.591994
"7101_3",0.52096
"1731_3",0.526233
"10424_1",0.416043
"9056_10",0.570076
"11959_3",0.399353
"6952_4",0.434151
"8709_10",0.577643
"4716_10",0.552748
"2393_10",0.573158
"4007_7",0.54996
"1196_2",0.514369
"8483_1",0.440712
"1840_3",0.508041
"6108_1",0.488532
"4621_8",0.591089
"11332_4",0.54416
"8800_10",0.568588
"886_7",0.557989
"6495_8",0.532824
"6193_10",0.505405
"10297_1",0.392829
"4233_1",0.425479
"3121_10",0.566724
"1681_10",0.513578
"5789_1",0.413348
"6446_10",0.581721
"479_9",0.554012
"6401_1",0.297132
"7602_1",0.446582
"10792_1",0.433229
"11436_9",0.557958
"6944_1",0.436857
"6275_9",0.435129
"7314_10",0.69086
"8887_9",0.545479
"1835_8",0.599525
"8403_7",0.573791
"2090_1",0.399498
"12310_1",0.381195
"9795_9",0.587398
"4260_1",0.424178
"3214_4",0.51305
"10974_8",0.561824
"3374_10",0.425784
"2251_2",0.423412
"2325_7",0.580016
"28_9",0.569686
