"id","sentiment"
"10033_8",0.59853
"11852_2",0.409977
"3702_8",0.590556
"1677_2",0.406781
"4437_8",0.606907
"5497_1",0.408563
"8068_10",0.593756
"8091_1",0.390014
"3891_8",0.592844
"3537_9",0.611947
"1823_9",0.736606
"3208_10",0.593903
"1533_4",0.229927
"5041_1",0.338903
"2002_1",0.372707
"3199_1",0.406175
"12360_4",0.388569
"6085_1",0.399082
"1661_1",0.386414
"11898_9",0.635483
"1142_1",0.344003
"5314_8",0.5904
"10998_1",0.406474
"3901_9",0.60283
"10310_1",0.390654
"8745_2",0.342669
"10103_1",0.372209
"8494_9",0.612377
"12150_1",0.376823
"12230_1",0.404852
"6168_2",0.398212
"6964_8",0.399142
"159_10",0.590273
"5240_1",0.353079
"7759_1",0.396371
"7128_2",0.403891
"11817_10",0.675554
"171_2",0.402091
"7454_1",0.401888
"664_3",0.387679
"2833_2",0.381744
"7872_1",0.375607
"204_1",0.37372
"1251_10",0.596674
"5503_10",0.590485
"8021_1",0.379432
"202_9",0.612716
"5710_10",0.601606
"1382_1",0.404166
"3614_10",0.614894
"4486_2",0.390886
"8065_4",0.405918
"2510_3",0.389497
"10470_10",0.610475
"4542_10",0.619088
"1918_10",0.613214
"3724_10",0.605389
"3617_2",0.408884
"7095_1",0.409206
"1458_8",0.627682
"5580_10",0.591789
"5881_10",0.636157
"1305_1",0.386781
"9439_1",0.362617
"10079_1",0.408334
"6095_9",0.614194
"10313_10",0.64362
"6206_7",0.590547
"9038_10",0.598384
"5236_8",0.594852
"2444_4",0.397746
"706_10",0.660534
"5913_10",0.638922
"7770_10",0.620915
"6156_8",0.717341
"7022_8",0.613209
"6263_2",0.377072
"5627_3",0.398998
"6356_1",0.38895
"12498_1",0.405236
"8931_1",0.392496
"254_10",0.594043
"6457_10",0.612545
"12126_3",0.387546
"11997_7",0.647717
"11839_1",0.360721
"11268_2",0.355402
"3651_10",0.602076
"4471_8",0.625306
"12304_1",0.40847
"10430_10",0.634868
"11835_10",0.63832
"5567_10",0.622323
"10871_1",0.379377
"6955_9",0.595239
"11646_1",0.379521
"8281_3",0.357747
"3958_4",0.367062
"11972_1",0.393817
"5417_10",0.604561
"5510_1",0.394614
"9169_1",0.388513
"4997_1",0.352217
"5606_3",0.406664
"3712_10",0.604857
"7738_8",0.600323
"327_10",0.607345
"12236_2",0.382804
"3261_1",0.306275
"2795_1",0.317053
"2848_4",0.373054
"909_10",0.611372
"11622_10",0.609128
"6549_1",0.349655
"1779_1",0.393472
"8740_2",0.36923
"252_9",0.602237
"6633_1",0.384128
"10885_10",0.599505
"10973_7",0.615122
"4992_1",0.409297
"12079_1",0.38599
"7001_4",0.392985
"2307_8",0.622715
"9500_2",0.397803
"12297_2",0.37732
"6738_2",0.409423
"10210_7",0.608972
"10334_1",0.386617
"4671_7",0.594504
"8744_2",0.385808
"10830_9",0.591379
"5339_1",0.401714
"5532_8",0.601701
"9407_10",0.597933
"9328_10",0.629962
"7713_8",0.590187
"439_1",0.402094
"7440_10",0.608091
"3952_10",0.59489
"5555_10",0.639296
"2132_2",0.409929
"2110_4",0.397282
"314_2",0.387301
"4100_1",0.400918
"10721_7",0.631429
"7427_10",0.597495
"9030_1",0.344965
"11133_1",0.39863
"2174_2",0.353877
"6735_10",0.599493
"3414_3",0.409411
"10096_1",0.401402
"10070_10",0.592049
"2310_10",0.667047
"6351_4",0.388776
"3342_10",0.609372
"3541_8",0.591317
"8142_10",0.629429
"2125_10",0.59365
"2635_1",0.30991
"11312_1",0.374579
"11848_2",0.405682
"9785_10",0.390786
"5608_3",0.394005
"12080_10",0.596808
"12130_1",0.627414
"2779_10",0.60599
"3661_1",0.408753
"7539_10",0.637744
"6070_10",0.608839
"11334_7",0.627796
"322_1",0.361493
"6068_10",0.639614
"440_1",0.389662
"11141_1",0.404019
"10535_10",0.595303
"6735_1",0.396668
"3937_8",0.599193
"1635_1",0.404745
"11022_8",0.626668
"5142_1",0.381425
"760_1",0.354356
"7811_4",0.37369
"4568_1",0.365937
"6082_3",0.398788
"7502_8",0.596664
"2247_10",0.606447
"6169_4",0.39269
"4084_8",0.591372
"7333_1",0.394933
"988_8",0.592652
"871_10",0.596503
"1271_2",0.601844
"10629_1",0.402225
"11060_2",0.376152
"3535_1",0.382408
"1130_1",0.355467
"8118_1",0.399086
"12109_10",0.595969
"633_1",0.404333
"9048_4",0.402475
"9264_10",0.622168
"327_1",0.400807
"9787_8",0.633107
"7780_2",0.392121
"4276_10",0.598636
"3039_8",0.621626
"8291_10",0.590375
"11902_10",0.594818
"11687_1",0.402617
"9655_10",0.611258
"4010_2",0.40172
"10925_4",0.394026
"4030_2",0.388191
"9410_1",0.387511
"599_1",0.390974
"4028_2",0.385789
"6341_3",0.377263
"5295_1",0.384661
"9441_1",0.36964
"7426_10",0.625509
"2234_7",0.609038
"9725_10",0.675425
"9759_1",0.340233
"4364_1",0.389458
"11575_3",0.373
"10144_1",0.379783
"11507_10",0.619519
"4126_1",0.378281
"6222_9",0.599595
"9558_10",0.610393
"10261_1",0.408744
"4746_9",0.596916
"3095_3",0.286451
"8196_1",0.38289
"520_2",0.385804
"11149_3",0.409288
"4182_1",0.372051
"11342_10",0.603052
"5990_10",0.590641
"11148_3",0.373041
"4568_10",0.610259
"8207_8",0.599284
"96_10",0.593521
"6579_3",0.389823
"6738_10",0.602156
"1444_1",0.402203
"12213_10",0.629135
"3817_1",0.401417
"4308_1",0.399698
"303_10",0.618573
"12054_2",0.387451
"7201_1",0.347034
"11031_10",0.599704
"275_1",0.400482
"4035_2",0.339784
"6589_9",0.614166
"11324_10",0.617426
"2340_10",0.612083
"11331_1",0.389678
"9328_2",0.382692
"4395_10",0.623395
"3949_10",0.603561
"11561_1",0.409888
"778_9",0.618515
"3349_10",0.617137
"12021_8",0.593506
"10029_1",0.409468
"10115_8",0.615387
"1871_2",0.315203
"12488_8",0.616046
"7832_2",0.392392
"8808_1",0.403883
"5161_10",0.602493
"10440_1",0.394381
"10524_2",0.397796
"8865_1",0.380997
"11533_9",0.603529
"9263_8",0.595721
"10640_7",0.636958
"1139_1",0.396664
"9360_1",0.40466
"5226_7",0.617946
"1499_3",0.408579
"56_10",0.612594
"7522_10",0.601702
"4055_8",0.606737
"2009_9",0.596597
"138_1",0.405377
"2689_9",0.595483
"11581_1",0.390955
"3426_10",0.611932
"115_3",0.407827
"8506_10",0.616778
"7609_1",0.362505
"5989_4",0.408625
"8195_1",0.405407
"9256_8",0.619425
"8863_4",0.400588
"4729_9",0.606821
"42_10",0.611321
"2539_10",0.592101
"11509_1",0.390334
"3130_9",0.600672
"7897_1",0.345613
"5700_1",0.39267
"7098_1",0.592212
"5040_1",0.401061
"10392_2",0.383593
"6594_10",0.613648
"1146_10",0.608273
"4719_1",0.405559
"556_1",0.399152
"1832_7",0.618965
"9699_1",0.402792
"2089_4",0.378096
"9057_10",0.599278
"3684_10",0.622789
"4042_2",0.367114
"3062_2",0.396659
"11111_10",0.666388
"4416_4",0.399506
"7727_4",0.35917
"2124_8",0.627316
"2458_8",0.595689
"1621_1",0.395577
"8770_8",0.59273
"41_9",0.630775
"5399_1",0.373603
"11474_2",0.361966
"2841_9",0.614793
"6656_1",0.366135
"1694_7",0.593686
"12028_1",0.383184
"10427_10",0.607865
"10714_9",0.600779
"8130_10",0.652641
"8371_10",0.670786
"5898_9",0.601127
"11011_2",0.335844
"8460_8",0.60494
"4363_1",0.365206
"7298_1",0.409583
"142_1",0.398115
"527_10",0.598929
"12302_9",0.613401
"5278_1",0.403674
"4047_10",0.624584
"3814_3",0.40164
"10359_1",0.368714
"1004_10",0.590978
"10128_10",0.637037
"4540_10",0.602286
"7571_10",0.593555
"571_10",0.602801
"1945_4",0.394683
"11183_4",0.615462
"11043_10",0.678793
"8845_9",0.621751
"2306_8",0.59289
"943_3",0.360519
"3400_10",0.593691
"1805_7",0.614074
"4503_10",0.623761
"1897_1",0.331936
"5089_2",0.408918
"2549_2",0.405456
"2680_9",0.675736
"4345_1",0.388834
"10512_1",0.349352
"9205_1",0.364508
"11345_1",0.353058
"6736_9",0.636287
"11919_4",0.406992
"3846_1",0.274315
"5651_2",0.381657
"10779_2",0.347415
"5712_2",0.403663
"11030_4",0.612163
"1061_1",0.409261
"10584_3",0.393022
"212_4",0.40982
"1908_2",0.379773
"9782_10",0.596744
"5387_1",0.40726
"1515_1",0.391405
"4195_1",0.390568
"11838_1",0.389171
"2112_2",0.396816
"8034_9",0.590574
"5382_4",0.388028
"12013_1",0.378435
"11851_1",0.400603
"11245_2",0.394604
"248_7",0.606225
"10914_1",0.376284
"1848_2",0.286331
"437_2",0.396275
"4500_9",0.622538
"5415_2",0.368245
"6725_4",0.375709
"12283_1",0.391677
"402_1",0.379768
"461_1",0.301152
"7122_1",0.403196
"3900_8",0.624408
"1615_1",0.408684
"6179_10",0.610579
"10362_4",0.405119
"7839_2",0.388328
"7143_10",0.610678
"12445_1",0.406892
"4011_8",0.642145
"7868_8",0.609799
"3385_10",0.63808
"3073_2",0.359557
"535_10",0.637329
"5410_1",0.401993
"7780_10",0.590237
"4850_7",0.679313
"10429_1",0.387663
"2010_1",0.378017
"2968_1",0.408306
"9954_4",0.396717
"9533_4",0.391333
"12024_10",0.598442
"9338_1",0.360152
"11064_2",0.394835
"10152_9",0.609495
"1156_2",0.406311
"2257_10",0.601003
"6266_7",0.593883
"6800_10",0.592068
"5916_7",0.594111
"4106_9",0.605115
"4037_2",0.357899
"4034_2",0.39463
"8086_1",0.372161
"3893_8",0.600708
"4092_9",0.591342
"11305_1",0.409457
"460_8",0.592132
"4838_9",0.602728
"2049_1",0.381221
"6160_10",0.590654
"9807_2",0.403476
"6926_10",0.602148
"6592_10",0.652691
"5984_10",0.605651
"6167_1",0.387352
"12107_9",0.598032
"2450_10",0.612566
"9009_3",0.39646
"12063_1",0.392243
"1655_9",0.601305
"1084_1",0.392461
"5233_9",0.595022
"10493_1",0.402118
"5147_1",0.608108
"9148_9",0.62396
"8922_10",0.607098
"5978_2",0.351682
"8618_2",0.395779
"6619_1",0.399449
"2250_1",0.40366
"4350_2",0.382969
"1827_3",0.401703
"3111_1",0.409818
"4026_2",0.381976
"3658_1",0.389904
"3255_2",0.373527
"7546_1",0.38409
"7795_1",0.395796
"11818_8",0.617206
"4064_1",0.405951
"10740_10",0.593874
"9716_1",0.383983
"7693_10",0.599755
"3058_3",0.40151
"5464_10",0.611422
"10278_7",0.594656
"12059_1",0.399627
"12379_3",0.403892
"9602_1",0.331878
"3437_2",0.401636
"7503_8",0.610999
"10868_1",0.386461
"6086_1",0.378281
"8086_9",0.592581
"10184_1",0.403527
"9103_1",0.334879
"11845_2",0.401935
"5096_10",0.597768
"6631_2",0.369639
"6845_3",0.39201
"10992_10",0.605613
"2554_4",0.39026
"5185_1",0.377311
"3057_9",0.59885
"8058_1",0.39522
"2789_8",0.622251
"11757_9",0.591895
"9658_1",0.401494
"536_3",0.371241
"7074_10",0.603453
"6817_10",0.607874
"12071_10",0.596419
"11992_1",0.407242
"6560_1",0.39491
"1245_8",0.623134
"6598_1",0.406871
"9711_1",0.39476
"9994_10",0.620743
"7581_3",0.371787
"4043_2",0.379016
"1556_1",0.369235
"11792_1",0.388433
"5101_10",0.63064
"6674_2",0.401051
"6743_1",0.375527
"5990_1",0.369487
"2972_10",0.665794
"659_1",0.390098
"1308_3",0.39579
"9320_1",0.405304
"11097_3",0.289655
"9889_9",0.597341
"8695_2",0.399313
"10884_1",0.398101
"9891_10",0.593467
"705_10",0.604608
"4367_9",0.599088
"921_1",0.385433
"12326_1",0.399019
"1517_1",0.38409
"8762_10",0.611052
"7764_8",0.625168
"7605_10",0.610117
"8152_1",0.396813
"10617_8",0.593093
"9109_2",0.397265
"10500_1",0.393819
"10050_8",0.617518
"4921_10",0.592057
"2482_1",0.39342
"10929_4",0.591463
"267_1",0.340854
"6981_4",0.399674
"9723_10",0.658291
"5953_1",0.395649
"7603_1",0.370843
"662_4",0.389052
"703_2",0.393171
"11137_10",0.622946
"2086_10",0.616981
"6846_8",0.605023
"12176_1",0.392593
"4027_1",0.364768
"6456_9",0.671253
"3883_4",0.40334
"2390_9",0.594012
"9771_10",0.590805
"10205_10",0.600532
"1437_1",0.394725
"12441_2",0.390587
"10459_10",0.599756
"7778_10",0.637707
"2016_10",0.594572
"4403_10",0.596602
"10161_1",0.371905
"11822_10",0.612343
"8038_10",0.661032
"11709_9",0.592043
"1792_3",0.292991
"3046_1",0.372897
"3782_1",0.406914
"3218_10",0.59413
"11167_4",0.401608
"237_1",0.369046
"1055_10",0.592318
"1791_1",0.394322
"3663_10",0.65981
"8753_10",0.602992
"1855_10",0.595376
"4295_7",0.592778
"7136_3",0.404797
"6112_1",0.391283
"5842_10",0.620871
"5767_3",0.393908
"11505_1",0.402437
"4237_4",0.403805
"2836_4",0.333555
"2752_10",0.595431
"11566_8",0.658841
"11864_2",0.339916
"2120_1",0.37565
"956_3",0.409244
"62_2",0.320012
"6878_9",0.606331
"4058_8",0.607551
"454_10",0.59393
"9998_8",0.593109
"8478_9",0.59837
"2564_2",0.407165
"6834_10",0.665268
"11881_10",0.363308
"2768_2",0.370294
"3845_1",0.394137
"1589_9",0.613801
"10043_10",0.592771
"4045_2",0.371056
"12410_10",0.605546
"12313_10",0.597078
"9579_2",0.395011
"229_1",0.382383
"810_9",0.590873
"7289_10",0.606065
"5888_10",0.620814
"8274_10",0.625743
"11003_1",0.328365
"7864_2",0.340924
"10741_9",0.616357
"269_8",0.617631
"10937_1",0.401589
"6404_1",0.383608
"8196_10",0.590671
"11540_1",0.355293
"1087_2",0.40332
"1219_9",0.598864
"5188_2",0.378383
"8445_1",0.341429
"1708_1",0.407083
"3847_1",0.363575
"11061_1",0.402146
"2881_9",0.598657
"9905_10",0.613687
"10038_4",0.403961
"10361_1",0.409418
"8659_1",0.399888
"12400_1",0.371686
"2149_10",0.591252
"1164_1",0.366943
"10716_8",0.594318
"8901_10",0.605524
"10063_1",0.362038
"10091_1",0.388187
"757_1",0.361299
"11921_7",0.610856
"604_10",0.62636
"1452_9",0.621383
"6010_10",0.60682
"1178_10",0.642093
"529_10",0.605135
"12282_1",0.246802
"9306_1",0.363373
"6062_8",0.590864
"9890_10",0.592318
"8181_10",0.602189
"12394_1",0.326728
"10641_1",0.376813
"1828_1",0.394422
"9603_1",0.383868
"8802_10",0.61722
"8294_4",0.388322
"3265_1",0.398143
"9945_3",0.376888
"1320_1",0.397407
"2632_1",0.370128
"9878_9",0.675784
"4630_1",0.408502
"10597_1",0.29535
"3728_1",0.405836
"2914_10",0.610673
"473_1",0.404687
"2451_1",0.385377
"7592_4",0.400663
"3816_1",0.392112
"7901_8",0.592484
"5774_1",0.408493
"1676_10",0.61726
"2521_10",0.608184
"7734_10",0.590724
"7757_4",0.40171
"12269_9",0.596039
"2552_4",0.398164
"3911_1",0.383929
"1834_2",0.366523
"1847_1",0.393149
"818_1",0.373842
"4259_1",0.291889
"1627_1",0.39665
"11004_1",0.403174
"3193_10",0.599855
"1878_1",0.388884
"9464_1",0.399455
"10216_1",0.408552
"8867_2",0.395836
"11987_3",0.39764
"404_8",0.599507
"4710_10",0.618013
"11663_10",0.590934
"6703_8",0.609988
"1053_10",0.601686
"433_1",0.368032
"8971_10",0.619822
"433_8",0.593359
"5965_1",0.360946
"11046_9",0.602591
"554_9",0.629518
"1736_1",0.40374
"5578_1",0.389826
"10840_9",0.60862
"7024_1",0.391651
"7655_7",0.60775
"3598_9",0.633199
"10531_10",0.626032
"2173_1",0.38409
"5992_2",0.407939
"9659_1",0.397112
"6595_1",0.365332
"6886_1",0.370862
"5407_1",0.387226
